event_datetime_ts,parameter_group,parameter_name,parameter_value,source
2022-01-13 22:39:32.665,Battery Status,BATT C,-808.0,SysPrm
2022-01-13 22:39:32.665,Battery Status,VS,154069.0,SysPrm
2022-01-13 22:37:32.665,Battery Status,EC,0.0,SysPrm
2022-01-13 22:37:32.665,Battery Status,CS,8.0,SysPrm
2022-01-13 22:37:32.665,Battery Status,BATT C,0.0,SysPrm
2022-01-13 22:37:32.665,Battery Status,VS,162432.0,SysPrm
2022-01-13 22:36:32.665,Battery Status,EC,0.0,SysPrm
2022-01-13 22:36:32.665,Battery Status,CS,8.0,SysPrm
2022-01-13 22:36:32.665,Battery Status,BATT C,-64.0,SysPrm
2022-01-13 22:36:32.665,Battery Status,VS,162183.0,SysPrm
2022-01-13 22:35:32.665,Battery Status,EC,0.0,SysPrm
2022-01-13 22:35:32.665,Battery Status,CS,8.0,SysPrm
2022-01-13 22:35:32.665,Battery Status,BATT C,-32.0,SysPrm
2022-01-13 22:35:32.665,Battery Status,VS,162332.0,SysPrm
2022-01-13 22:49:32.669,Battery Status,EC,0.0,SysPrm
2022-01-13 22:49:32.669,Battery Status,CS,0.0,SysPrm
2022-01-13 22:49:32.669,Battery Status,BATT C,-1240.0,SysPrm
2022-01-13 22:49:32.669,Battery Status,VS,153919.0,SysPrm
2022-01-13 22:48:32.703,Battery Status,EC,0.0,SysPrm
2022-01-13 22:48:32.703,Battery Status,CS,0.0,SysPrm
2022-01-13 22:34:32.698,Battery Status,EC,0.0,SysPrm
2022-01-13 22:34:32.698,Battery Status,CS,8.0,SysPrm
2022-01-13 22:34:32.698,Battery Status,BATT C,-48.0,SysPrm
2022-01-13 22:34:32.698,Battery Status,VS,162183.0,SysPrm
2022-01-13 22:33:32.664,Battery Status,EC,0.0,SysPrm
2022-01-13 22:33:32.664,Battery Status,CS,8.0,SysPrm
2022-01-13 22:33:32.664,Battery Status,BATT C,-40.0,SysPrm
2022-01-13 22:33:32.664,Battery Status,VS,162233.0,SysPrm
2022-01-13 22:30:32.673,Battery Status,EC,0.0,SysPrm
2022-01-13 22:30:32.673,Battery Status,CS,8.0,SysPrm
2022-01-13 22:30:32.673,Battery Status,BATT C,-64.0,SysPrm
2022-01-13 22:30:32.673,Battery Status,VS,162183.0,SysPrm
2022-01-13 22:29:32.662,Battery Status,EC,0.0,SysPrm
2022-01-13 22:29:32.662,Battery Status,CS,8.0,SysPrm
2022-01-13 22:29:32.662,Battery Status,BATT C,-24.0,SysPrm
2022-01-13 22:29:32.662,Battery Status,VS,162481.0,SysPrm
2022-01-13 22:28:32.663,Battery Status,EC,0.0,SysPrm
2022-01-13 22:28:32.663,Battery Status,CS,8.0,SysPrm
2022-01-13 22:28:32.663,Battery Status,BATT C,-64.0,SysPrm
2022-01-13 22:28:32.663,Battery Status,VS,162183.0,SysPrm
2022-01-13 22:38:32.665,Battery Status,EC,0.0,SysPrm
2022-01-13 22:38:32.665,Battery Status,CS,0.0,SysPrm
2022-01-13 22:38:32.665,Battery Status,BATT C,-928.0,SysPrm
2022-01-13 22:38:32.665,Battery Status,VS,156209.0,SysPrm
2022-01-13 22:27:32.696,Battery Status,BATT C,-40.0,SysPrm
2022-01-13 22:27:32.696,Battery Status,VS,162133.0,SysPrm
2022-01-13 22:26:32.663,Battery Status,EC,0.0,SysPrm
2022-01-13 22:26:32.663,Battery Status,CS,8.0,SysPrm
2022-01-13 22:26:32.663,Battery Status,BATT C,-40.0,SysPrm
2022-01-13 22:26:32.663,Battery Status,VS,162183.0,SysPrm
2022-01-13 22:25:32.660,Battery Status,EC,0.0,SysPrm
2022-01-13 22:25:32.660,Battery Status,CS,8.0,SysPrm
2022-01-13 22:25:32.660,Battery Status,BATT C,-32.0,SysPrm
2022-01-13 22:25:32.660,Battery Status,VS,162282.0,SysPrm
2022-01-13 22:24:32.662,Battery Status,EC,0.0,SysPrm
2022-01-13 22:24:32.662,Battery Status,CS,8.0,SysPrm
2022-01-13 22:24:32.662,Battery Status,BATT C,-64.0,SysPrm
2022-01-13 22:24:32.662,Battery Status,VS,162282.0,SysPrm
2022-01-13 22:32:32.663,Battery Status,EC,0.0,SysPrm
2022-01-13 22:32:32.663,Battery Status,CS,8.0,SysPrm
2022-01-13 22:32:32.663,Battery Status,BATT C,-40.0,SysPrm
2022-01-13 22:32:32.663,Battery Status,VS,162083.0,SysPrm
2022-01-13 22:31:32.664,Battery Status,EC,0.0,SysPrm
2022-01-13 22:31:32.664,Battery Status,CS,8.0,SysPrm
2022-01-13 22:31:32.664,Battery Status,BATT C,-32.0,SysPrm
2022-01-13 22:31:32.664,Battery Status,VS,162083.0,SysPrm
2022-01-13 22:23:32.671,Battery Status,EC,0.0,SysPrm
2022-01-13 22:23:32.671,Battery Status,CS,8.0,SysPrm
2022-01-13 22:23:32.671,Battery Status,BATT C,-48.0,SysPrm
2022-01-13 22:23:32.671,Battery Status,VS,162183.0,SysPrm
2022-01-13 22:19:32.659,Battery Status,EC,0.0,SysPrm
2022-01-13 22:19:32.659,Battery Status,CS,8.0,SysPrm
2022-01-13 22:19:32.659,Battery Status,BATT C,-32.0,SysPrm
2022-01-13 22:19:32.659,Battery Status,VS,162282.0,SysPrm
2022-01-13 22:18:32.657,Battery Status,EC,0.0,SysPrm
2022-01-13 22:18:32.657,Battery Status,CS,8.0,SysPrm
2022-01-13 22:18:32.657,Battery Status,BATT C,-48.0,SysPrm
2022-01-13 22:18:32.657,Battery Status,VS,162083.0,SysPrm
2022-01-13 22:17:32.658,Battery Status,EC,0.0,SysPrm
2022-01-13 22:17:32.658,Battery Status,CS,8.0,SysPrm
2022-01-13 22:17:32.658,Battery Status,BATT C,-40.0,SysPrm
2022-01-13 22:17:32.658,Battery Status,VS,162183.0,SysPrm
2022-01-13 22:16:32.657,Battery Status,EC,0.0,SysPrm
2022-01-13 22:16:32.657,Battery Status,CS,8.0,SysPrm
2022-01-13 22:27:32.696,Battery Status,EC,0.0,SysPrm
2022-01-13 22:27:32.696,Battery Status,CS,8.0,SysPrm
2022-01-13 22:16:32.657,Battery Status,BATT C,-40.0,SysPrm
2022-01-13 22:16:32.657,Battery Status,VS,162083.0,SysPrm
2022-01-13 22:15:32.657,Battery Status,EC,0.0,SysPrm
2022-01-13 22:15:32.657,Battery Status,CS,8.0,SysPrm
2022-01-13 22:12:32.656,Battery Status,EC,0.0,SysPrm
2022-01-13 22:12:32.656,Battery Status,CS,8.0,SysPrm
2022-01-13 22:12:32.656,Battery Status,BATT C,-16.0,SysPrm
2022-01-13 22:12:32.656,Battery Status,VS,162382.0,SysPrm
2022-01-13 22:22:32.658,Battery Status,EC,0.0,SysPrm
2022-01-13 22:22:32.658,Battery Status,CS,8.0,SysPrm
2022-01-13 22:22:32.658,Battery Status,BATT C,-56.0,SysPrm
2022-01-13 22:22:32.658,Battery Status,VS,162183.0,SysPrm
2022-01-13 22:21:32.660,Battery Status,EC,0.0,SysPrm
2022-01-13 22:21:32.660,Battery Status,CS,8.0,SysPrm
2022-01-13 22:21:32.660,Battery Status,BATT C,-32.0,SysPrm
2022-01-13 22:21:32.660,Battery Status,VS,162282.0,SysPrm
2022-01-13 22:20:32.693,Battery Status,EC,0.0,SysPrm
2022-01-13 22:20:32.693,Battery Status,CS,8.0,SysPrm
2022-01-13 22:20:32.693,Battery Status,BATT C,-32.0,SysPrm
2022-01-13 22:20:32.693,Battery Status,VS,162282.0,SysPrm
2022-01-13 22:11:32.656,Battery Status,EC,0.0,SysPrm
2022-01-13 22:11:32.656,Battery Status,CS,8.0,SysPrm
2022-01-13 22:11:32.656,Battery Status,BATT C,-40.0,SysPrm
2022-01-13 22:11:32.656,Battery Status,VS,162233.0,SysPrm
2022-01-13 22:10:32.656,Battery Status,EC,0.0,SysPrm
2022-01-13 22:01:32.655,Battery Status,EC,0.0,SysPrm
2022-01-13 22:01:32.655,Battery Status,CS,8.0,SysPrm
2022-01-13 22:01:32.655,Battery Status,BATT C,-32.0,SysPrm
2022-01-13 22:01:32.655,Battery Status,VS,162183.0,SysPrm
2022-01-13 22:00:32.655,Battery Status,EC,0.0,SysPrm
2022-01-13 22:00:32.655,Battery Status,CS,8.0,SysPrm
2022-01-13 22:00:32.655,Battery Status,BATT C,-48.0,SysPrm
2022-01-13 22:00:32.655,Battery Status,VS,162183.0,SysPrm
2022-01-13 20:59:32.649,Battery Status,EC,0.0,SysPrm
2022-01-13 20:59:32.649,Battery Status,CS,6.0,SysPrm
2022-01-13 20:59:32.649,Battery Status,BATT C,136.0,SysPrm
2022-01-13 20:59:32.649,Battery Status,VS,161287.0,SysPrm
2022-01-13 20:58:32.632,Battery Status,EC,0.0,SysPrm
2022-01-13 20:58:32.632,Battery Status,CS,6.0,SysPrm
2022-01-13 20:58:32.632,Battery Status,BATT C,192.0,SysPrm
2022-01-13 20:58:32.632,Battery Status,VS,161287.0,SysPrm
2022-01-13 22:15:32.657,Battery Status,BATT C,-48.0,SysPrm
2022-01-13 22:15:32.657,Battery Status,VS,162183.0,SysPrm
2022-01-13 22:14:32.659,Battery Status,EC,0.0,SysPrm
2022-01-13 22:14:32.659,Battery Status,CS,8.0,SysPrm
2022-01-13 22:14:32.659,Battery Status,BATT C,-32.0,SysPrm
2022-01-13 22:14:32.659,Battery Status,VS,162183.0,SysPrm
2022-01-13 22:13:32.691,Battery Status,EC,0.0,SysPrm
2022-01-13 22:13:32.691,Battery Status,CS,8.0,SysPrm
2022-01-13 22:13:32.691,Battery Status,BATT C,0.0,SysPrm
2022-01-13 22:13:32.691,Battery Status,VS,162382.0,SysPrm
2022-01-13 20:49:32.665,Battery Status,EC,0.0,SysPrm
2022-01-13 20:49:32.665,Battery Status,CS,6.0,SysPrm
2022-01-13 20:49:32.665,Battery Status,BATT C,168.0,SysPrm
2022-01-13 20:49:32.665,Battery Status,VS,161386.0,SysPrm
2022-01-13 20:48:32.630,Battery Status,EC,0.0,SysPrm
2022-01-13 20:48:32.630,Battery Status,CS,6.0,SysPrm
2022-01-13 20:48:32.630,Battery Status,BATT C,208.0,SysPrm
2022-01-13 20:48:32.630,Battery Status,VS,161287.0,SysPrm
2022-01-13 20:47:32.628,Battery Status,EC,0.0,SysPrm
2022-01-13 20:47:32.628,Battery Status,CS,6.0,SysPrm
2022-01-13 20:47:32.628,Battery Status,BATT C,80.0,SysPrm
2022-01-13 20:47:32.628,Battery Status,VS,161187.0,SysPrm
2022-01-13 20:46:32.629,Battery Status,EC,0.0,SysPrm
2022-01-13 20:46:32.629,Battery Status,CS,6.0,SysPrm
2022-01-13 20:46:32.629,Battery Status,BATT C,128.0,SysPrm
2022-01-13 20:46:32.629,Battery Status,VS,161287.0,SysPrm
2022-01-13 22:10:32.656,Battery Status,CS,8.0,SysPrm
2022-01-13 22:10:32.656,Battery Status,BATT C,-40.0,SysPrm
2022-01-13 22:10:32.656,Battery Status,VS,162233.0,SysPrm
2022-01-13 22:06:32.689,Battery Status,CS,8.0,SysPrm
2022-01-13 22:06:32.689,Battery Status,BATT C,-24.0,SysPrm
2022-01-13 22:06:32.689,Battery Status,VS,162382.0,SysPrm
2022-01-13 22:05:32.656,Battery Status,EC,0.0,SysPrm
2022-01-13 22:05:32.656,Battery Status,CS,8.0,SysPrm
2022-01-13 22:05:32.656,Battery Status,BATT C,-48.0,SysPrm
2022-01-13 22:05:32.656,Battery Status,VS,162133.0,SysPrm
2022-01-13 22:04:32.655,Battery Status,EC,0.0,SysPrm
2022-01-13 22:04:32.655,Battery Status,CS,8.0,SysPrm
2022-01-13 22:04:32.655,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 22:04:32.655,Battery Status,VS,162382.0,SysPrm
2022-01-13 22:03:32.655,Battery Status,EC,0.0,SysPrm
2022-01-13 22:03:32.655,Battery Status,CS,8.0,SysPrm
2022-01-13 22:03:32.655,Battery Status,BATT C,-40.0,SysPrm
2022-01-13 22:03:32.655,Battery Status,VS,162183.0,SysPrm
2022-01-13 22:02:32.655,Battery Status,EC,0.0,SysPrm
2022-01-13 22:02:32.655,Battery Status,CS,8.0,SysPrm
2022-01-13 22:02:32.655,Battery Status,BATT C,-40.0,SysPrm
2022-01-13 22:02:32.655,Battery Status,VS,162083.0,SysPrm
2022-01-13 20:45:32.640,Battery Status,EC,0.0,SysPrm
2022-01-13 20:45:32.640,Battery Status,CS,6.0,SysPrm
2022-01-13 20:45:32.640,Battery Status,BATT C,88.0,SysPrm
2022-01-13 20:45:32.640,Battery Status,VS,161336.0,SysPrm
2022-01-13 20:42:32.662,Battery Status,EC,0.0,SysPrm
2022-01-13 20:42:32.662,Battery Status,CS,4.0,SysPrm
2022-01-13 20:42:32.662,Battery Status,BATT C,688.0,SysPrm
2022-01-13 20:42:32.662,Battery Status,VS,168156.0,SysPrm
2022-01-13 20:41:32.627,Battery Status,EC,0.0,SysPrm
2022-01-13 20:41:32.627,Battery Status,CS,4.0,SysPrm
2022-01-13 20:41:32.627,Battery Status,BATT C,736.0,SysPrm
2022-01-13 20:41:32.627,Battery Status,VS,168156.0,SysPrm
2022-01-13 20:40:32.625,Battery Status,EC,0.0,SysPrm
2022-01-13 20:40:32.625,Battery Status,CS,4.0,SysPrm
2022-01-13 20:40:32.625,Battery Status,BATT C,792.0,SysPrm
2022-01-13 20:40:32.625,Battery Status,VS,168057.0,SysPrm
2022-01-13 20:39:32.626,Battery Status,EC,0.0,SysPrm
2022-01-13 20:39:32.626,Battery Status,CS,4.0,SysPrm
2022-01-13 20:39:32.626,Battery Status,BATT C,704.0,SysPrm
2022-01-13 20:39:32.626,Battery Status,VS,168057.0,SysPrm
2022-01-13 20:54:32.631,Battery Status,BATT C,80.0,SysPrm
2022-01-13 20:54:32.631,Battery Status,VS,161336.0,SysPrm
2022-01-13 20:53:32.631,Battery Status,EC,0.0,SysPrm
2022-01-13 20:53:32.631,Battery Status,CS,6.0,SysPrm
2022-01-13 20:53:32.631,Battery Status,BATT C,232.0,SysPrm
2022-01-13 20:53:32.631,Battery Status,VS,161287.0,SysPrm
2022-01-13 20:52:32.631,Battery Status,EC,0.0,SysPrm
2022-01-13 20:52:32.631,Battery Status,CS,6.0,SysPrm
2022-01-13 20:52:32.631,Battery Status,BATT C,192.0,SysPrm
2022-01-13 20:52:32.631,Battery Status,VS,161336.0,SysPrm
2022-01-13 20:51:32.630,Battery Status,EC,0.0,SysPrm
2022-01-13 20:51:32.630,Battery Status,CS,6.0,SysPrm
2022-01-13 20:51:32.630,Battery Status,BATT C,128.0,SysPrm
2022-01-13 20:51:32.630,Battery Status,VS,161287.0,SysPrm
2022-01-13 20:50:32.630,Battery Status,EC,0.0,SysPrm
2022-01-13 20:50:32.630,Battery Status,CS,6.0,SysPrm
2022-01-13 20:50:32.630,Battery Status,BATT C,104.0,SysPrm
2022-01-13 20:50:32.630,Battery Status,VS,161287.0,SysPrm
2022-01-13 20:38:32.626,Battery Status,EC,0.0,SysPrm
2022-01-13 20:38:32.626,Battery Status,CS,4.0,SysPrm
2022-01-13 20:38:32.626,Battery Status,BATT C,712.0,SysPrm
2022-01-13 20:38:32.626,Battery Status,VS,168206.0,SysPrm
2022-01-13 20:36:32.625,Battery Status,EC,0.0,SysPrm
2022-01-13 20:36:32.625,Battery Status,CS,4.0,SysPrm
2022-01-13 20:36:32.625,Battery Status,BATT C,736.0,SysPrm
2022-01-13 20:36:32.625,Battery Status,VS,168107.0,SysPrm
2022-01-13 20:35:32.659,Battery Status,EC,0.0,SysPrm
2022-01-13 20:35:32.659,Battery Status,CS,4.0,SysPrm
2022-01-13 20:35:32.659,Battery Status,BATT C,832.0,SysPrm
2022-01-13 20:35:32.659,Battery Status,VS,168156.0,SysPrm
2022-01-13 20:34:32.624,Battery Status,EC,0.0,SysPrm
2022-01-13 20:34:32.624,Battery Status,CS,4.0,SysPrm
2022-01-13 20:34:32.624,Battery Status,BATT C,736.0,SysPrm
2022-01-13 20:34:32.624,Battery Status,VS,168156.0,SysPrm
2022-01-13 22:09:32.656,Battery Status,EC,0.0,SysPrm
2022-01-13 22:09:32.656,Battery Status,CS,8.0,SysPrm
2022-01-13 22:09:32.656,Battery Status,BATT C,-48.0,SysPrm
2022-01-13 22:09:32.656,Battery Status,VS,162233.0,SysPrm
2022-01-13 22:08:32.655,Battery Status,EC,0.0,SysPrm
2022-01-13 22:08:32.655,Battery Status,CS,8.0,SysPrm
2022-01-13 22:08:32.655,Battery Status,BATT C,-32.0,SysPrm
2022-01-13 22:08:32.655,Battery Status,VS,162183.0,SysPrm
2022-01-13 22:07:32.655,Battery Status,EC,0.0,SysPrm
2022-01-13 22:07:32.655,Battery Status,CS,8.0,SysPrm
2022-01-13 22:07:32.655,Battery Status,BATT C,-16.0,SysPrm
2022-01-13 22:07:32.655,Battery Status,VS,162481.0,SysPrm
2022-01-13 22:06:32.689,Battery Status,EC,0.0,SysPrm
2022-01-13 20:54:32.631,Battery Status,EC,0.0,SysPrm
2022-01-13 20:54:32.631,Battery Status,CS,6.0,SysPrm
2022-01-13 20:44:32.627,Battery Status,EC,0.0,SysPrm
2022-01-13 20:44:32.627,Battery Status,CS,6.0,SysPrm
2022-01-13 20:44:32.627,Battery Status,BATT C,-128.0,SysPrm
2022-01-13 20:44:32.627,Battery Status,VS,161287.0,SysPrm
2022-01-13 20:43:32.628,Battery Status,EC,0.0,SysPrm
2022-01-13 20:43:32.628,Battery Status,CS,4.0,SysPrm
2022-01-13 20:43:32.628,Battery Status,BATT C,784.0,SysPrm
2022-01-13 20:43:32.628,Battery Status,VS,168156.0,SysPrm
2022-01-13 20:33:32.623,Battery Status,EC,0.0,SysPrm
2022-01-13 20:33:32.623,Battery Status,CS,4.0,SysPrm
2022-01-13 20:33:32.623,Battery Status,BATT C,848.0,SysPrm
2022-01-13 20:33:32.623,Battery Status,VS,168107.0,SysPrm
2022-01-13 20:31:32.623,Battery Status,BATT C,816.0,SysPrm
2022-01-13 20:31:32.623,Battery Status,VS,168107.0,SysPrm
2022-01-13 20:30:32.622,Battery Status,EC,0.0,SysPrm
2022-01-13 20:30:32.622,Battery Status,CS,4.0,SysPrm
2022-01-13 20:30:32.622,Battery Status,BATT C,800.0,SysPrm
2022-01-13 20:30:32.622,Battery Status,VS,168057.0,SysPrm
2022-01-13 20:29:32.622,Battery Status,EC,0.0,SysPrm
2022-01-13 20:29:32.622,Battery Status,CS,4.0,SysPrm
2022-01-13 20:29:32.622,Battery Status,BATT C,928.0,SysPrm
2022-01-13 20:29:32.622,Battery Status,VS,168057.0,SysPrm
2022-01-13 20:28:32.657,Battery Status,EC,0.0,SysPrm
2022-01-13 20:28:32.657,Battery Status,CS,4.0,SysPrm
2022-01-13 20:28:32.657,Battery Status,BATT C,896.0,SysPrm
2022-01-13 20:28:32.657,Battery Status,VS,168057.0,SysPrm
2022-01-13 20:57:32.633,Battery Status,EC,0.0,SysPrm
2022-01-13 20:57:32.633,Battery Status,CS,6.0,SysPrm
2022-01-13 20:57:32.633,Battery Status,BATT C,224.0,SysPrm
2022-01-13 20:57:32.633,Battery Status,VS,161386.0,SysPrm
2022-01-13 20:56:32.667,Battery Status,EC,0.0,SysPrm
2022-01-13 20:56:32.667,Battery Status,CS,6.0,SysPrm
2022-01-13 20:56:32.667,Battery Status,BATT C,112.0,SysPrm
2022-01-13 20:56:32.667,Battery Status,VS,161237.0,SysPrm
2022-01-13 20:55:32.632,Battery Status,EC,0.0,SysPrm
2022-01-13 20:55:32.632,Battery Status,CS,6.0,SysPrm
2022-01-13 20:55:32.632,Battery Status,BATT C,88.0,SysPrm
2022-01-13 20:55:32.632,Battery Status,VS,161187.0,SysPrm
2022-01-13 20:37:32.625,Battery Status,EC,0.0,SysPrm
2022-01-13 20:37:32.625,Battery Status,CS,4.0,SysPrm
2022-01-13 20:37:32.625,Battery Status,BATT C,848.0,SysPrm
2022-01-13 20:37:32.625,Battery Status,VS,168057.0,SysPrm
2022-01-13 20:26:32.621,Battery Status,EC,0.0,SysPrm
2022-01-13 20:26:32.621,Battery Status,CS,4.0,SysPrm
2022-01-13 20:26:32.621,Battery Status,BATT C,864.0,SysPrm
2022-01-13 20:26:32.621,Battery Status,VS,168107.0,SysPrm
2022-01-13 20:25:32.621,Battery Status,EC,0.0,SysPrm
2022-01-13 20:25:32.621,Battery Status,CS,4.0,SysPrm
2022-01-13 20:25:32.621,Battery Status,BATT C,976.0,SysPrm
2022-01-13 20:25:32.621,Battery Status,VS,168107.0,SysPrm
2022-01-13 20:24:32.621,Battery Status,EC,0.0,SysPrm
2022-01-13 20:24:32.621,Battery Status,CS,4.0,SysPrm
2022-01-13 20:24:32.621,Battery Status,BATT C,960.0,SysPrm
2022-01-13 20:24:32.621,Battery Status,VS,168057.0,SysPrm
2022-01-13 20:23:32.620,Battery Status,EC,0.0,SysPrm
2022-01-13 20:23:32.620,Battery Status,CS,4.0,SysPrm
2022-01-13 20:32:32.624,Battery Status,EC,0.0,SysPrm
2022-01-13 20:32:32.624,Battery Status,CS,4.0,SysPrm
2022-01-13 20:32:32.624,Battery Status,BATT C,848.0,SysPrm
2022-01-13 20:32:32.624,Battery Status,VS,168206.0,SysPrm
2022-01-13 20:31:32.623,Battery Status,EC,0.0,SysPrm
2022-01-13 20:31:32.623,Battery Status,CS,4.0,SysPrm
2022-01-13 20:23:32.620,Battery Status,BATT C,976.0,SysPrm
2022-01-13 20:23:32.620,Battery Status,VS,168156.0,SysPrm
2022-01-13 20:22:32.620,Battery Status,EC,0.0,SysPrm
2022-01-13 20:22:32.620,Battery Status,CS,4.0,SysPrm
2022-01-13 20:18:32.619,Battery Status,EC,0.0,SysPrm
2022-01-13 20:18:32.619,Battery Status,CS,4.0,SysPrm
2022-01-13 20:18:32.619,Battery Status,BATT C,944.0,SysPrm
2022-01-13 20:18:32.619,Battery Status,VS,168107.0,SysPrm
2022-01-13 20:17:32.618,Battery Status,EC,0.0,SysPrm
2022-01-13 20:17:32.618,Battery Status,CS,4.0,SysPrm
2022-01-13 20:17:32.618,Battery Status,BATT C,1024.0,SysPrm
2022-01-13 20:17:32.618,Battery Status,VS,168156.0,SysPrm
2022-01-13 20:16:32.617,Battery Status,EC,0.0,SysPrm
