event_datetime_ts,parameter_group,parameter_name,parameter_value,source
2022-01-13 15:46:05.874,Battery Status,EC,0.0,SysPrm
2022-01-13 15:46:05.874,Battery Status,CS,0.0,SysPrm
2022-01-13 15:46:05.874,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 15:46:05.874,Battery Status,VS,160142.0,SysPrm
2022-01-13 15:52:05.873,Battery Status,EC,0.0,SysPrm
2022-01-13 15:52:05.873,Battery Status,CS,0.0,SysPrm
2022-01-13 15:52:05.873,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 15:52:05.873,Battery Status,VS,160192.0,SysPrm
2022-01-13 15:51:05.873,Battery Status,EC,0.0,SysPrm
2022-01-13 15:51:05.873,Battery Status,CS,0.0,SysPrm
2022-01-13 15:51:05.873,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 15:51:05.873,Battery Status,VS,160192.0,SysPrm
2022-01-13 15:50:05.873,Battery Status,EC,0.0,SysPrm
2022-01-13 15:50:05.873,Battery Status,CS,0.0,SysPrm
2022-01-13 15:50:05.873,Battery Status,BATT C,0.0,SysPrm
2022-01-13 15:50:05.873,Battery Status,VS,160142.0,SysPrm
2022-01-13 15:45:05.873,Battery Status,EC,0.0,SysPrm
2022-01-13 15:45:05.873,Battery Status,CS,0.0,SysPrm
2022-01-13 15:45:05.873,Battery Status,BATT C,0.0,SysPrm
2022-01-13 15:45:05.873,Battery Status,VS,160142.0,SysPrm
2022-01-13 15:44:05.874,Battery Status,EC,0.0,SysPrm
2022-01-13 15:44:05.874,Battery Status,CS,0.0,SysPrm
2022-01-13 15:44:05.874,Battery Status,BATT C,-24.0,SysPrm
2022-01-13 15:44:05.874,Battery Status,VS,160241.0,SysPrm
2022-01-13 15:43:05.874,Battery Status,EC,0.0,SysPrm
2022-01-13 15:43:05.874,Battery Status,CS,0.0,SysPrm
2022-01-13 15:43:05.874,Battery Status,BATT C,-24.0,SysPrm
2022-01-13 15:43:05.874,Battery Status,VS,160142.0,SysPrm
2022-01-13 15:42:05.874,Battery Status,EC,0.0,SysPrm
2022-01-13 15:42:05.874,Battery Status,CS,0.0,SysPrm
2022-01-13 15:42:05.874,Battery Status,BATT C,0.0,SysPrm
2022-01-13 15:42:05.874,Battery Status,VS,160142.0,SysPrm
2022-01-13 15:40:05.874,Battery Status,BATT C,0.0,SysPrm
2022-01-13 15:40:05.874,Battery Status,VS,160142.0,SysPrm
2022-01-13 15:39:05.875,Battery Status,EC,0.0,SysPrm
2022-01-13 15:39:05.875,Battery Status,CS,0.0,SysPrm
2022-01-13 15:39:05.875,Battery Status,BATT C,-32.0,SysPrm
2022-01-13 15:39:05.875,Battery Status,VS,160142.0,SysPrm
2022-01-13 15:38:05.874,Battery Status,EC,0.0,SysPrm
2022-01-13 15:38:05.874,Battery Status,CS,0.0,SysPrm
2022-01-13 15:38:05.874,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 15:38:05.874,Battery Status,VS,160142.0,SysPrm
2022-01-13 15:37:05.875,Battery Status,EC,0.0,SysPrm
2022-01-13 15:37:05.875,Battery Status,CS,0.0,SysPrm
2022-01-13 15:37:05.875,Battery Status,BATT C,0.0,SysPrm
2022-01-13 15:37:05.875,Battery Status,VS,160142.0,SysPrm
2022-01-13 15:36:05.874,Battery Status,EC,0.0,SysPrm
2022-01-13 15:36:05.874,Battery Status,CS,0.0,SysPrm
2022-01-13 15:36:05.874,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 15:36:05.874,Battery Status,VS,160142.0,SysPrm
2022-01-13 15:41:05.874,Battery Status,EC,0.0,SysPrm
2022-01-13 15:41:05.874,Battery Status,CS,0.0,SysPrm
2022-01-13 15:41:05.874,Battery Status,BATT C,-24.0,SysPrm
2022-01-13 15:41:05.874,Battery Status,VS,160142.0,SysPrm
2022-01-13 15:40:05.874,Battery Status,EC,0.0,SysPrm
2022-01-13 15:40:05.874,Battery Status,CS,0.0,SysPrm
2022-01-13 15:35:05.875,Battery Status,EC,0.0,SysPrm
2022-01-13 15:35:05.875,Battery Status,CS,0.0,SysPrm
2022-01-13 15:35:05.875,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 15:35:05.875,Battery Status,VS,160142.0,SysPrm
2022-01-13 15:34:05.875,Battery Status,EC,0.0,SysPrm
2022-01-13 15:34:05.875,Battery Status,CS,0.0,SysPrm
2022-01-13 15:34:05.875,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 15:34:05.875,Battery Status,VS,160142.0,SysPrm
2022-01-13 15:30:05.875,Battery Status,EC,0.0,SysPrm
2022-01-13 15:30:05.875,Battery Status,CS,0.0,SysPrm
2022-01-13 15:30:05.875,Battery Status,BATT C,-648.0,SysPrm
2022-01-13 15:30:05.875,Battery Status,VS,148593.0,SysPrm
2022-01-13 15:29:10.551,Djinn Status,LPIV,136.0,SysPrm
2022-01-13 15:29:10.551,Djinn Status,IV,152.0,SysPrm
2022-01-13 15:29:05.875,Battery Status,EC,0.0,SysPrm
2022-01-13 15:29:05.875,Battery Status,CS,0.0,SysPrm
2022-01-13 15:29:05.875,Battery Status,BATT C,-1808.0,SysPrm
2022-01-13 15:29:05.875,Battery Status,VS,148493.0,SysPrm
2022-01-13 15:33:05.875,Battery Status,EC,0.0,SysPrm
2022-01-13 15:33:05.875,Battery Status,CS,0.0,SysPrm
2022-01-13 15:33:05.875,Battery Status,BATT C,1648.0,SysPrm
2022-01-13 15:33:05.875,Battery Status,VS,152874.0,SysPrm
2022-01-13 15:32:05.876,Battery Status,EC,0.0,SysPrm
2022-01-13 15:32:05.876,Battery Status,CS,0.0,SysPrm
2022-01-13 15:32:05.876,Battery Status,BATT C,-616.0,SysPrm
2022-01-13 15:32:05.876,Battery Status,VS,148991.0,SysPrm
2022-01-13 15:31:05.875,Battery Status,EC,0.0,SysPrm
2022-01-13 15:31:05.875,Battery Status,CS,0.0,SysPrm
2022-01-13 15:31:05.875,Battery Status,BATT C,-632.0,SysPrm
2022-01-13 15:31:05.875,Battery Status,VS,149738.0,SysPrm
2022-01-13 15:24:05.876,Battery Status,EC,0.0,SysPrm
2022-01-13 15:24:05.876,Battery Status,CS,0.0,SysPrm
2022-01-13 15:24:05.876,Battery Status,BATT C,-608.0,SysPrm
2022-01-13 15:24:05.876,Battery Status,VS,149290.0,SysPrm
2022-01-13 15:23:05.876,Battery Status,EC,0.0,SysPrm
2022-01-13 15:23:05.876,Battery Status,CS,0.0,SysPrm
2022-01-13 15:23:05.876,Battery Status,BATT C,-24.0,SysPrm
2022-01-13 15:23:05.876,Battery Status,VS,160042.0,SysPrm
2022-01-13 15:22:05.876,Battery Status,EC,0.0,SysPrm
2022-01-13 15:22:05.876,Battery Status,CS,0.0,SysPrm
2022-01-13 15:22:05.876,Battery Status,BATT C,0.0,SysPrm
2022-01-13 15:22:05.876,Battery Status,VS,160192.0,SysPrm
2022-01-13 15:21:05.877,Battery Status,EC,0.0,SysPrm
2022-01-13 15:21:05.877,Battery Status,CS,0.0,SysPrm
2022-01-13 15:21:05.877,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 15:21:05.877,Battery Status,VS,160142.0,SysPrm
2022-01-13 15:28:05.876,Battery Status,CS,0.0,SysPrm
2022-01-13 15:28:05.876,Battery Status,BATT C,-1816.0,SysPrm
2022-01-13 15:28:05.876,Battery Status,VS,148344.0,SysPrm
2022-01-13 15:27:05.876,Battery Status,EC,0.0,SysPrm
2022-01-13 15:27:05.876,Battery Status,CS,0.0,SysPrm
2022-01-13 15:27:05.876,Battery Status,BATT C,-552.0,SysPrm
2022-01-13 15:27:05.876,Battery Status,VS,149887.0,SysPrm
2022-01-13 15:26:05.876,Battery Status,EC,0.0,SysPrm
2022-01-13 15:26:05.876,Battery Status,CS,0.0,SysPrm
2022-01-13 15:26:05.876,Battery Status,BATT C,-632.0,SysPrm
2022-01-13 15:26:05.876,Battery Status,VS,149340.0,SysPrm
2022-01-13 15:25:05.876,Battery Status,EC,0.0,SysPrm
2022-01-13 15:25:05.876,Battery Status,CS,0.0,SysPrm
2022-01-13 15:25:05.876,Battery Status,BATT C,-616.0,SysPrm
2022-01-13 15:25:05.876,Battery Status,VS,149688.0,SysPrm
2022-01-13 15:19:05.877,Battery Status,EC,0.0,SysPrm
2022-01-13 15:19:05.877,Battery Status,CS,0.0,SysPrm
2022-01-13 15:19:05.877,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 15:19:05.877,Battery Status,VS,160142.0,SysPrm
2022-01-13 15:18:05.877,Battery Status,EC,0.0,SysPrm
2022-01-13 15:18:05.877,Battery Status,CS,0.0,SysPrm
2022-01-13 15:18:05.877,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 15:18:05.877,Battery Status,VS,160142.0,SysPrm
2022-01-13 15:17:05.877,Battery Status,EC,0.0,SysPrm
2022-01-13 15:17:05.877,Battery Status,CS,0.0,SysPrm
2022-01-13 15:17:05.877,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 15:17:05.877,Battery Status,VS,160142.0,SysPrm
2022-01-13 15:28:24.155,Djinn Status,LPIV,135.0,SysPrm
2022-01-13 15:28:24.155,Djinn Status,IV,152.0,SysPrm
2022-01-13 15:28:05.876,Battery Status,EC,0.0,SysPrm
2022-01-13 15:20:05.877,Battery Status,EC,0.0,SysPrm
2022-01-13 15:20:05.877,Battery Status,CS,0.0,SysPrm
2022-01-13 15:20:05.877,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 15:20:05.877,Battery Status,VS,160042.0,SysPrm
2022-01-13 15:16:05.877,Battery Status,EC,0.0,SysPrm
2022-01-13 15:16:05.877,Battery Status,CS,0.0,SysPrm
2022-01-13 15:16:05.877,Battery Status,BATT C,-24.0,SysPrm
2022-01-13 15:16:05.877,Battery Status,VS,160142.0,SysPrm
2022-01-13 15:15:05.877,Battery Status,EC,0.0,SysPrm
2022-01-13 15:15:05.877,Battery Status,CS,0.0,SysPrm
2022-01-13 15:15:05.877,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 15:15:05.877,Battery Status,VS,160142.0,SysPrm
2022-01-13 15:14:05.878,Battery Status,EC,0.0,SysPrm
2022-01-13 15:14:05.878,Battery Status,CS,0.0,SysPrm
2022-01-13 15:14:05.878,Battery Status,BATT C,-24.0,SysPrm
2022-01-13 15:14:05.878,Battery Status,VS,160092.0,SysPrm
2022-01-13 15:13:05.877,Battery Status,EC,0.0,SysPrm
2022-01-13 15:13:05.877,Battery Status,CS,0.0,SysPrm
2022-01-13 15:13:05.877,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 15:13:05.877,Battery Status,VS,159992.0,SysPrm
2022-01-13 15:12:05.878,Battery Status,EC,0.0,SysPrm
2022-01-13 15:12:05.878,Battery Status,CS,0.0,SysPrm
2022-01-13 15:08:05.878,Battery Status,EC,0.0,SysPrm
2022-01-13 15:08:05.878,Battery Status,CS,0.0,SysPrm
2022-01-13 15:08:05.878,Battery Status,BATT C,-552.0,SysPrm
2022-01-13 15:08:05.878,Battery Status,VS,149887.0,SysPrm
2022-01-13 15:07:05.878,Battery Status,EC,0.0,SysPrm
2022-01-13 15:07:05.878,Battery Status,CS,0.0,SysPrm
2022-01-13 15:07:05.878,Battery Status,BATT C,-648.0,SysPrm
2022-01-13 15:07:05.878,Battery Status,VS,149788.0,SysPrm
2022-01-13 15:06:05.879,Battery Status,EC,0.0,SysPrm
2022-01-13 15:06:05.879,Battery Status,CS,0.0,SysPrm
2022-01-13 15:06:05.879,Battery Status,BATT C,-816.0,SysPrm
2022-01-13 15:06:05.879,Battery Status,VS,148692.0,SysPrm
2022-01-13 15:06:05.365,Djinn Status,LPIV,136.0,SysPrm
2022-01-13 15:06:05.365,Djinn Status,IV,153.0,SysPrm
2022-01-13 15:12:05.878,Battery Status,BATT C,-728.0,SysPrm
2022-01-13 15:12:05.878,Battery Status,VS,150385.0,SysPrm
2022-01-13 15:11:05.878,Battery Status,EC,0.0,SysPrm
2022-01-13 15:11:05.878,Battery Status,CS,0.0,SysPrm
2022-01-13 15:11:05.878,Battery Status,BATT C,-776.0,SysPrm
2022-01-13 15:11:05.878,Battery Status,VS,148991.0,SysPrm
2022-01-13 15:10:05.878,Battery Status,EC,0.0,SysPrm
2022-01-13 15:10:05.878,Battery Status,CS,0.0,SysPrm
2022-01-13 15:10:05.878,Battery Status,BATT C,-792.0,SysPrm
2022-01-13 15:10:05.878,Battery Status,VS,149439.0,SysPrm
2022-01-13 15:09:05.878,Battery Status,EC,0.0,SysPrm
2022-01-13 15:09:05.878,Battery Status,CS,0.0,SysPrm
2022-01-13 15:09:05.878,Battery Status,BATT C,-792.0,SysPrm
2022-01-13 15:09:05.878,Battery Status,VS,149290.0,SysPrm
2022-01-13 15:05:05.879,Battery Status,EC,0.0,SysPrm
2022-01-13 15:05:05.879,Battery Status,CS,0.0,SysPrm
2022-01-13 15:05:05.879,Battery Status,BATT C,-864.0,SysPrm
2022-01-13 15:05:05.879,Battery Status,VS,148692.0,SysPrm
2022-01-13 15:05:03.495,Djinn Status,LPIV,135.0,SysPrm
2022-01-13 15:05:03.495,Djinn Status,IV,152.0,SysPrm
2022-01-13 15:04:05.879,Battery Status,EC,0.0,SysPrm
2022-01-13 15:03:49.642,Djinn Status,LPIV,136.0,SysPrm
2022-01-13 15:03:49.642,Djinn Status,IV,152.0,SysPrm
2022-01-13 15:03:05.879,Battery Status,EC,0.0,SysPrm
2022-01-13 15:03:05.879,Battery Status,CS,0.0,SysPrm
2022-01-13 15:03:05.879,Battery Status,BATT C,-568.0,SysPrm
2022-01-13 15:03:05.879,Battery Status,VS,149987.0,SysPrm
2022-01-13 15:02:05.879,Battery Status,EC,0.0,SysPrm
2022-01-13 15:02:05.879,Battery Status,CS,0.0,SysPrm
2022-01-13 15:02:05.879,Battery Status,BATT C,-616.0,SysPrm
2022-01-13 15:02:05.879,Battery Status,VS,149887.0,SysPrm
2022-01-13 15:01:05.879,Battery Status,EC,0.0,SysPrm
2022-01-13 15:01:05.879,Battery Status,CS,0.0,SysPrm
2022-01-13 15:01:05.879,Battery Status,BATT C,-616.0,SysPrm
2022-01-13 15:01:05.879,Battery Status,VS,149937.0,SysPrm
2022-01-13 15:04:05.879,Battery Status,CS,0.0,SysPrm
2022-01-13 15:04:05.879,Battery Status,BATT C,-920.0,SysPrm
2022-01-13 15:04:05.879,Battery Status,VS,149389.0,SysPrm
2022-01-13 13:28:05.945,Battery Status,EC,0.0,SysPrm
2022-01-13 13:28:05.945,Battery Status,CS,0.0,SysPrm
2022-01-13 13:28:05.945,Battery Status,BATT C,8.0,SysPrm
2022-01-13 13:28:05.945,Battery Status,VS,160142.0,SysPrm
2022-01-13 13:27:05.945,Battery Status,EC,0.0,SysPrm
2022-01-13 13:27:05.945,Battery Status,CS,0.0,SysPrm
2022-01-13 13:27:05.945,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 13:27:05.945,Battery Status,VS,160142.0,SysPrm
2022-01-13 13:26:05.945,Battery Status,EC,0.0,SysPrm
2022-01-13 13:26:05.945,Battery Status,CS,0.0,SysPrm
2022-01-13 13:26:05.945,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 13:26:05.945,Battery Status,VS,160142.0,SysPrm
2022-01-13 14:58:05.880,Battery Status,BATT C,-760.0,SysPrm
2022-01-13 14:58:05.880,Battery Status,VS,149837.0,SysPrm
2022-01-13 14:57:05.880,Battery Status,EC,0.0,SysPrm
2022-01-13 14:57:05.880,Battery Status,CS,0.0,SysPrm
2022-01-13 14:57:05.880,Battery Status,BATT C,-640.0,SysPrm
2022-01-13 14:57:05.880,Battery Status,VS,148493.0,SysPrm
2022-01-13 14:56:05.879,Battery Status,EC,0.0,SysPrm
2022-01-13 14:56:05.879,Battery Status,CS,0.0,SysPrm
2022-01-13 14:56:05.879,Battery Status,BATT C,-616.0,SysPrm
2022-01-13 14:56:05.879,Battery Status,VS,149240.0,SysPrm
2022-01-13 14:55:05.880,Battery Status,EC,0.0,SysPrm
2022-01-13 14:55:05.880,Battery Status,CS,0.0,SysPrm
2022-01-13 14:55:05.880,Battery Status,BATT C,-624.0,SysPrm
2022-01-13 14:55:05.880,Battery Status,VS,149489.0,SysPrm
2022-01-13 13:29:05.945,Battery Status,EC,0.0,SysPrm
2022-01-13 13:29:05.945,Battery Status,CS,0.0,SysPrm
2022-01-13 13:29:05.945,Battery Status,BATT C,8.0,SysPrm
2022-01-13 13:29:05.945,Battery Status,VS,160042.0,SysPrm
2022-01-13 13:22:05.945,Battery Status,EC,0.0,SysPrm
2022-01-13 13:22:05.945,Battery Status,CS,0.0,SysPrm
2022-01-13 13:22:05.945,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 13:22:05.945,Battery Status,VS,160241.0,SysPrm
2022-01-13 13:21:05.946,Battery Status,EC,0.0,SysPrm
2022-01-13 13:21:05.946,Battery Status,CS,0.0,SysPrm
2022-01-13 13:21:05.946,Battery Status,BATT C,8.0,SysPrm
2022-01-13 13:21:05.946,Battery Status,VS,160142.0,SysPrm
2022-01-13 13:20:05.946,Battery Status,EC,0.0,SysPrm
2022-01-13 13:20:05.946,Battery Status,CS,0.0,SysPrm
2022-01-13 13:20:05.946,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 13:20:05.946,Battery Status,VS,160192.0,SysPrm
2022-01-13 13:19:05.946,Battery Status,EC,0.0,SysPrm
2022-01-13 13:19:05.946,Battery Status,CS,0.0,SysPrm
2022-01-13 13:19:05.946,Battery Status,BATT C,8.0,SysPrm
2022-01-13 13:19:05.946,Battery Status,VS,160142.0,SysPrm
2022-01-13 14:59:05.879,Battery Status,EC,0.0,SysPrm
2022-01-13 14:59:05.879,Battery Status,CS,0.0,SysPrm
2022-01-13 14:59:05.879,Battery Status,BATT C,-632.0,SysPrm
2022-01-13 14:59:05.879,Battery Status,VS,150036.0,SysPrm
2022-01-13 14:58:05.880,Battery Status,EC,0.0,SysPrm
2022-01-13 14:58:05.880,Battery Status,CS,0.0,SysPrm
2022-01-13 13:25:05.945,Battery Status,EC,0.0,SysPrm
2022-01-13 13:25:05.945,Battery Status,CS,0.0,SysPrm
2022-01-13 13:25:05.945,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 13:25:05.945,Battery Status,VS,160142.0,SysPrm
2022-01-13 13:24:05.945,Battery Status,EC,0.0,SysPrm
2022-01-13 13:24:05.945,Battery Status,CS,0.0,SysPrm
2022-01-13 13:24:05.945,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 13:24:05.945,Battery Status,VS,160142.0,SysPrm
2022-01-13 13:23:05.945,Battery Status,EC,0.0,SysPrm
2022-01-13 13:23:05.945,Battery Status,CS,0.0,SysPrm
2022-01-13 13:23:05.945,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 13:23:05.945,Battery Status,VS,160142.0,SysPrm
2022-01-13 13:15:05.947,Battery Status,EC,0.0,SysPrm
2022-01-13 13:15:05.947,Battery Status,CS,0.0,SysPrm
2022-01-13 13:15:05.947,Battery Status,BATT C,-24.0,SysPrm
2022-01-13 13:15:05.947,Battery Status,VS,160142.0,SysPrm
2022-01-13 13:14:05.947,Battery Status,EC,0.0,SysPrm
2022-01-13 13:14:05.947,Battery Status,CS,0.0,SysPrm
2022-01-13 13:14:05.947,Battery Status,BATT C,-32.0,SysPrm
2022-01-13 13:14:05.947,Battery Status,VS,160241.0,SysPrm
2022-01-13 13:13:05.947,Battery Status,EC,0.0,SysPrm
2022-01-13 13:13:05.947,Battery Status,CS,0.0,SysPrm
2022-01-13 13:13:05.947,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 13:13:05.947,Battery Status,VS,160142.0,SysPrm
2022-01-13 13:12:05.947,Battery Status,EC,0.0,SysPrm
2022-01-13 13:12:05.947,Battery Status,CS,0.0,SysPrm
2022-01-13 13:12:05.947,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 13:12:05.947,Battery Status,VS,160192.0,SysPrm
2022-01-13 15:00:05.879,Battery Status,EC,0.0,SysPrm
2022-01-13 15:00:05.879,Battery Status,CS,0.0,SysPrm
2022-01-13 15:00:05.879,Battery Status,BATT C,-600.0,SysPrm
2022-01-13 15:00:05.879,Battery Status,VS,149987.0,SysPrm
2022-01-13 13:18:05.946,Battery Status,EC,0.0,SysPrm
2022-01-13 13:18:05.946,Battery Status,CS,0.0,SysPrm
2022-01-13 13:18:05.946,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 13:18:05.946,Battery Status,VS,160042.0,SysPrm
2022-01-13 13:17:05.946,Battery Status,EC,0.0,SysPrm
2022-01-13 13:17:05.946,Battery Status,CS,0.0,SysPrm
2022-01-13 13:17:05.946,Battery Status,BATT C,0.0,SysPrm
2022-01-13 13:17:05.946,Battery Status,VS,160142.0,SysPrm
2022-01-13 13:16:05.946,Battery Status,EC,0.0,SysPrm
2022-01-13 13:16:05.946,Battery Status,CS,0.0,SysPrm
2022-01-13 13:16:05.946,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 13:16:05.946,Battery Status,VS,160192.0,SysPrm
2022-01-13 13:11:05.947,Battery Status,EC,0.0,SysPrm
2022-01-13 13:11:05.947,Battery Status,CS,0.0,SysPrm
2022-01-13 13:11:05.947,Battery Status,BATT C,-24.0,SysPrm
2022-01-13 13:11:05.947,Battery Status,VS,160142.0,SysPrm
2022-01-13 13:10:05.948,Battery Status,EC,0.0,SysPrm
2022-01-13 13:10:05.948,Battery Status,CS,0.0,SysPrm
2022-01-13 13:10:05.948,Battery Status,BATT C,8.0,SysPrm
2022-01-13 13:10:05.948,Battery Status,VS,160142.0,SysPrm
2022-01-13 13:09:05.947,Battery Status,EC,0.0,SysPrm
2022-01-13 13:09:05.947,Battery Status,CS,0.0,SysPrm
2022-01-13 13:09:05.947,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 13:09:05.947,Battery Status,VS,160192.0,SysPrm
2022-01-13 13:08:05.948,Battery Status,BATT C,-24.0,SysPrm
2022-01-13 13:08:05.948,Battery Status,VS,160142.0,SysPrm
2022-01-13 13:07:05.948,Battery Status,EC,0.0,SysPrm
2022-01-13 13:07:05.948,Battery Status,CS,0.0,SysPrm
2022-01-13 13:07:05.948,Battery Status,BATT C,-32.0,SysPrm
2022-01-13 13:07:05.948,Battery Status,VS,160142.0,SysPrm
2022-01-13 13:06:05.948,Battery Status,EC,0.0,SysPrm
2022-01-13 13:06:05.948,Battery Status,CS,0.0,SysPrm
2022-01-13 13:06:05.948,Battery Status,BATT C,-32.0,SysPrm
2022-01-13 13:06:05.948,Battery Status,VS,160142.0,SysPrm
2022-01-13 13:05:05.948,Battery Status,EC,0.0,SysPrm
2022-01-13 13:05:05.948,Battery Status,CS,0.0,SysPrm
2022-01-13 13:05:05.948,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 13:05:05.948,Battery Status,VS,160142.0,SysPrm
2022-01-13 13:04:05.948,Battery Status,EC,0.0,SysPrm
2022-01-13 13:04:05.948,Battery Status,CS,0.0,SysPrm
2022-01-13 13:04:05.948,Battery Status,BATT C,8.0,SysPrm
2022-01-13 13:04:05.948,Battery Status,VS,160142.0,SysPrm
2022-01-13 13:08:05.948,Battery Status,EC,0.0,SysPrm
2022-01-13 13:08:05.948,Battery Status,CS,0.0,SysPrm
2022-01-13 13:03:05.948,Battery Status,BATT C,0.0,SysPrm
2022-01-13 13:03:05.948,Battery Status,VS,160192.0,SysPrm
2022-01-13 13:02:05.948,Battery Status,EC,0.0,SysPrm
2022-01-13 13:02:05.948,Battery Status,CS,0.0,SysPrm
2022-01-13 13:02:05.948,Battery Status,BATT C,8.0,SysPrm
2022-01-13 13:02:05.948,Battery Status,VS,160092.0,SysPrm
2022-01-13 13:01:05.949,Battery Status,EC,0.0,SysPrm
2022-01-13 13:01:05.949,Battery Status,CS,0.0,SysPrm
2022-01-13 13:01:05.949,Battery Status,BATT C,-24.0,SysPrm
2022-01-13 13:01:05.949,Battery Status,VS,160142.0,SysPrm
2022-01-13 13:00:05.949,Battery Status,EC,0.0,SysPrm
2022-01-13 13:00:05.949,Battery Status,CS,0.0,SysPrm
2022-01-13 13:00:05.949,Battery Status,BATT C,-24.0,SysPrm
2022-01-13 13:00:05.949,Battery Status,VS,160142.0,SysPrm
2022-01-13 12:59:05.949,Battery Status,EC,0.0,SysPrm
2022-01-13 12:59:05.949,Battery Status,CS,0.0,SysPrm
2022-01-13 12:59:05.949,Battery Status,BATT C,-8.0,SysPrm
2022-01-13 12:59:05.949,Battery Status,VS,160142.0,SysPrm
2022-01-13 13:03:05.948,Battery Status,EC,0.0,SysPrm
2022-01-13 13:03:05.948,Battery Status,CS,0.0,SysPrm
