event_datetime_ts,parameter_group,parameter_name,parameter_value,source
2022-01-13 16:50:04.423,Battery Status,CS,0.0,SysPrm
2022-01-13 16:50:04.423,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:50:04.423,Battery Status,VS,150534.0,SysPrm
2022-01-13 16:49:04.422,Battery Status,EC,0.0,SysPrm
2022-01-13 16:49:04.422,Battery Status,CS,0.0,SysPrm
2022-01-13 16:49:04.422,Battery Status,BATT C,4294966780.0,SysPrm
2022-01-13 16:49:04.422,Battery Status,VS,150684.0,SysPrm
2022-01-13 16:48:04.421,Battery Status,EC,0.0,SysPrm
2022-01-13 16:48:04.421,Battery Status,CS,0.0,SysPrm
2022-01-13 16:48:04.421,Battery Status,BATT C,4294967300.0,SysPrm
2022-01-13 16:48:04.421,Battery Status,VS,174080.0,SysPrm
2022-01-13 16:47:04.420,Battery Status,EC,0.0,SysPrm
2022-01-13 16:47:04.420,Battery Status,CS,0.0,SysPrm
2022-01-13 16:47:04.420,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:47:04.420,Battery Status,VS,150435.0,SysPrm
2022-01-13 16:46:04.419,Battery Status,EC,0.0,SysPrm
2022-01-13 16:46:04.419,Battery Status,CS,0.0,SysPrm
2022-01-13 16:46:04.419,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:46:04.419,Battery Status,VS,150484.0,SysPrm
2022-01-13 16:59:04.432,Battery Status,EC,0.0,SysPrm
2022-01-13 16:59:04.432,Battery Status,CS,0.0,SysPrm
2022-01-13 16:59:04.432,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:59:04.432,Battery Status,VS,150136.0,SysPrm
2022-01-13 16:58:04.431,Battery Status,EC,0.0,SysPrm
2022-01-13 16:58:04.431,Battery Status,CS,0.0,SysPrm
2022-01-13 16:58:04.431,Battery Status,BATT C,4294966780.0,SysPrm
2022-01-13 16:58:04.431,Battery Status,VS,150484.0,SysPrm
2022-01-13 16:42:04.415,Battery Status,EC,0.0,SysPrm
2022-01-13 16:42:04.415,Battery Status,CS,0.0,SysPrm
2022-01-13 16:42:04.415,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:42:04.415,Battery Status,VS,150584.0,SysPrm
2022-01-13 16:41:04.413,Battery Status,EC,0.0,SysPrm
2022-01-13 16:41:04.413,Battery Status,CS,0.0,SysPrm
2022-01-13 16:41:04.413,Battery Status,BATT C,4294966780.0,SysPrm
2022-01-13 16:41:04.413,Battery Status,VS,150733.0,SysPrm
2022-01-13 16:40:04.413,Battery Status,EC,0.0,SysPrm
2022-01-13 16:40:04.413,Battery Status,CS,0.0,SysPrm
2022-01-13 16:40:04.413,Battery Status,BATT C,16.0,SysPrm
2022-01-13 16:40:04.413,Battery Status,VS,162332.0,SysPrm
2022-01-13 16:39:04.412,Battery Status,EC,0.0,SysPrm
2022-01-13 16:39:04.412,Battery Status,CS,0.0,SysPrm
2022-01-13 16:39:04.412,Battery Status,BATT C,4294967300.0,SysPrm
2022-01-13 16:39:04.412,Battery Status,VS,158897.0,SysPrm
2022-01-13 16:45:04.418,Battery Status,EC,0.0,SysPrm
2022-01-13 16:45:04.418,Battery Status,CS,0.0,SysPrm
2022-01-13 16:45:04.418,Battery Status,BATT C,4294966780.0,SysPrm
2022-01-13 16:45:04.418,Battery Status,VS,150684.0,SysPrm
2022-01-13 16:44:04.417,Battery Status,EC,0.0,SysPrm
2022-01-13 16:44:04.417,Battery Status,CS,0.0,SysPrm
2022-01-13 16:44:04.417,Battery Status,BATT C,4294967300.0,SysPrm
2022-01-13 16:44:04.417,Battery Status,VS,165817.0,SysPrm
2022-01-13 16:43:04.416,Battery Status,EC,0.0,SysPrm
2022-01-13 16:43:04.416,Battery Status,CS,0.0,SysPrm
2022-01-13 16:43:04.416,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:43:04.416,Battery Status,VS,150584.0,SysPrm
2022-01-13 16:37:04.410,Battery Status,EC,0.0,SysPrm
2022-01-13 16:37:04.410,Battery Status,CS,0.0,SysPrm
2022-01-13 16:37:04.410,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:37:04.410,Battery Status,VS,150684.0,SysPrm
2022-01-13 16:36:04.409,Battery Status,EC,0.0,SysPrm
2022-01-13 16:36:04.409,Battery Status,CS,0.0,SysPrm
2022-01-13 16:36:04.409,Battery Status,BATT C,4294967040.0,SysPrm
2022-01-13 16:36:04.409,Battery Status,VS,150932.0,SysPrm
2022-01-13 16:35:04.407,Battery Status,EC,0.0,SysPrm
2022-01-13 16:35:04.407,Battery Status,CS,0.0,SysPrm
2022-01-13 16:35:04.407,Battery Status,BATT C,4294967300.0,SysPrm
2022-01-13 16:35:04.407,Battery Status,VS,166563.0,SysPrm
2022-01-13 16:38:04.411,Battery Status,EC,0.0,SysPrm
2022-01-13 16:38:04.411,Battery Status,CS,0.0,SysPrm
2022-01-13 16:38:04.411,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:38:04.411,Battery Status,VS,150684.0,SysPrm
2022-01-13 16:28:04.400,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:28:04.400,Battery Status,VS,150883.0,SysPrm
2022-01-13 16:27:04.400,Battery Status,EC,0.0,SysPrm
2022-01-13 16:27:04.400,Battery Status,CS,0.0,SysPrm
2022-01-13 16:27:04.400,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:27:04.400,Battery Status,VS,150932.0,SysPrm
2022-01-13 16:26:04.398,Battery Status,EC,0.0,SysPrm
2022-01-13 16:26:04.398,Battery Status,CS,0.0,SysPrm
2022-01-13 16:26:04.398,Battery Status,BATT C,4294966780.0,SysPrm
2022-01-13 16:26:04.398,Battery Status,VS,150982.0,SysPrm
2022-01-13 16:25:04.398,Battery Status,EC,0.0,SysPrm
2022-01-13 16:25:04.398,Battery Status,CS,0.0,SysPrm
2022-01-13 16:25:04.398,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:25:04.398,Battery Status,VS,150883.0,SysPrm
2022-01-13 16:24:04.396,Battery Status,EC,0.0,SysPrm
2022-01-13 16:24:04.396,Battery Status,CS,0.0,SysPrm
2022-01-13 16:24:04.396,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:24:04.396,Battery Status,VS,150982.0,SysPrm
2022-01-13 16:33:04.406,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:33:04.406,Battery Status,VS,150783.0,SysPrm
2022-01-13 16:32:04.405,Battery Status,EC,0.0,SysPrm
2022-01-13 16:32:04.405,Battery Status,CS,0.0,SysPrm
2022-01-13 16:32:04.405,Battery Status,BATT C,4294966780.0,SysPrm
2022-01-13 16:32:04.405,Battery Status,VS,150982.0,SysPrm
2022-01-13 16:31:04.404,Battery Status,EC,0.0,SysPrm
2022-01-13 16:31:04.404,Battery Status,CS,0.0,SysPrm
2022-01-13 16:31:04.404,Battery Status,BATT C,16.0,SysPrm
2022-01-13 16:31:04.404,Battery Status,VS,156259.0,SysPrm
2022-01-13 16:30:04.403,Battery Status,EC,0.0,SysPrm
2022-01-13 16:30:04.403,Battery Status,CS,0.0,SysPrm
2022-01-13 16:30:04.403,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:30:04.403,Battery Status,VS,150883.0,SysPrm
2022-01-13 16:29:04.401,Battery Status,EC,0.0,SysPrm
2022-01-13 16:29:04.401,Battery Status,CS,0.0,SysPrm
2022-01-13 16:29:04.401,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:29:04.401,Battery Status,VS,150982.0,SysPrm
2022-01-13 16:28:04.400,Battery Status,EC,0.0,SysPrm
2022-01-13 16:28:04.400,Battery Status,CS,0.0,SysPrm
2022-01-13 16:21:04.394,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:21:04.394,Battery Status,VS,150982.0,SysPrm
2022-01-13 16:20:04.392,Battery Status,EC,0.0,SysPrm
2022-01-13 16:20:04.392,Battery Status,CS,0.0,SysPrm
2022-01-13 16:20:04.392,Battery Status,BATT C,4294966270.0,SysPrm
2022-01-13 16:20:04.392,Battery Status,VS,151082.0,SysPrm
2022-01-13 16:19:04.391,Battery Status,EC,0.0,SysPrm
2022-01-13 16:19:04.391,Battery Status,CS,0.0,SysPrm
2022-01-13 16:19:04.391,Battery Status,BATT C,32.0,SysPrm
2022-01-13 16:19:04.391,Battery Status,VS,178511.0,SysPrm
2022-01-13 16:18:04.391,Battery Status,EC,0.0,SysPrm
2022-01-13 16:18:04.391,Battery Status,CS,0.0,SysPrm
2022-01-13 16:18:04.391,Battery Status,BATT C,4294966270.0,SysPrm
2022-01-13 16:18:04.391,Battery Status,VS,150385.0,SysPrm
2022-01-13 16:17:04.390,Battery Status,EC,0.0,SysPrm
2022-01-13 16:17:04.390,Battery Status,CS,0.0,SysPrm
2022-01-13 16:17:04.390,Battery Status,BATT C,4294966270.0,SysPrm
2022-01-13 16:17:04.390,Battery Status,VS,150285.0,SysPrm
2022-01-13 16:34:04.407,Battery Status,EC,0.0,SysPrm
2022-01-13 16:34:04.407,Battery Status,CS,0.0,SysPrm
2022-01-13 16:34:04.407,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:34:04.407,Battery Status,VS,150783.0,SysPrm
2022-01-13 16:23:04.396,Battery Status,EC,0.0,SysPrm
2022-01-13 16:23:04.396,Battery Status,CS,0.0,SysPrm
2022-01-13 16:23:04.396,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:23:04.396,Battery Status,VS,150932.0,SysPrm
2022-01-13 16:22:04.394,Battery Status,EC,0.0,SysPrm
2022-01-13 16:22:04.394,Battery Status,CS,0.0,SysPrm
2022-01-13 16:22:04.394,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:22:04.394,Battery Status,VS,150932.0,SysPrm
2022-01-13 16:21:04.394,Battery Status,EC,0.0,SysPrm
2022-01-13 16:21:04.394,Battery Status,CS,0.0,SysPrm
2022-01-13 16:08:04.381,Battery Status,BATT C,928.0,SysPrm
2022-01-13 16:08:04.381,Battery Status,VS,167808.0,SysPrm
2022-01-13 16:07:04.380,Battery Status,EC,0.0,SysPrm
2022-01-13 16:07:04.380,Battery Status,CS,4.0,SysPrm
2022-01-13 16:07:04.380,Battery Status,BATT C,944.0,SysPrm
2022-01-13 16:07:04.380,Battery Status,VS,167708.0,SysPrm
2022-01-13 16:06:04.378,Battery Status,EC,0.0,SysPrm
2022-01-13 16:06:04.378,Battery Status,CS,4.0,SysPrm
2022-01-13 16:06:04.378,Battery Status,BATT C,976.0,SysPrm
2022-01-13 16:06:04.378,Battery Status,VS,167758.0,SysPrm
2022-01-13 16:16:04.389,Battery Status,EC,0.0,SysPrm
2022-01-13 16:16:04.389,Battery Status,CS,0.0,SysPrm
2022-01-13 16:16:04.389,Battery Status,BATT C,4294966270.0,SysPrm
2022-01-13 16:16:04.389,Battery Status,VS,150435.0,SysPrm
2022-01-13 16:15:04.388,Battery Status,EC,0.0,SysPrm
2022-01-13 16:15:04.388,Battery Status,CS,0.0,SysPrm
2022-01-13 16:15:04.388,Battery Status,BATT C,4294966270.0,SysPrm
2022-01-13 16:15:04.388,Battery Status,VS,150783.0,SysPrm
2022-01-13 16:14:33.436,Djinn Status,LPIV,135.0,SysPrm
2022-01-13 16:14:33.436,Djinn Status,IV,152.0,SysPrm
2022-01-13 16:14:04.387,Battery Status,EC,0.0,SysPrm
2022-01-13 16:14:04.387,Battery Status,CS,0.0,SysPrm
2022-01-13 16:12:04.384,Battery Status,EC,0.0,SysPrm
2022-01-13 16:12:04.384,Battery Status,CS,0.0,SysPrm
2022-01-13 16:12:04.384,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:12:04.384,Battery Status,VS,151878.0,SysPrm
2022-01-13 16:11:04.383,Battery Status,EC,0.0,SysPrm
2022-01-13 16:11:04.383,Battery Status,CS,0.0,SysPrm
2022-01-13 16:11:04.383,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:11:04.383,Battery Status,VS,152177.0,SysPrm
2022-01-13 16:10:04.382,Battery Status,EC,0.0,SysPrm
2022-01-13 16:10:04.382,Battery Status,CS,0.0,SysPrm
2022-01-13 16:10:04.382,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:10:04.382,Battery Status,VS,152525.0,SysPrm
2022-01-13 16:09:04.382,Battery Status,EC,0.0,SysPrm
2022-01-13 16:09:04.382,Battery Status,CS,0.0,SysPrm
2022-01-13 16:09:04.382,Battery Status,BATT C,4294966530.0,SysPrm
2022-01-13 16:09:04.382,Battery Status,VS,159943.0,SysPrm
2022-01-13 16:08:04.381,Battery Status,EC,0.0,SysPrm
2022-01-13 16:33:04.406,Battery Status,EC,0.0,SysPrm
2022-01-13 16:33:04.406,Battery Status,CS,0.0,SysPrm
2022-01-13 16:08:04.381,Battery Status,CS,4.0,SysPrm
2022-01-13 16:05:04.377,Battery Status,EC,0.0,SysPrm
2022-01-13 16:05:04.377,Battery Status,CS,4.0,SysPrm
2022-01-13 16:05:04.377,Battery Status,BATT C,960.0,SysPrm
2022-01-13 16:05:04.377,Battery Status,VS,167808.0,SysPrm
2022-01-13 16:04:04.376,Battery Status,EC,0.0,SysPrm
2022-01-13 16:04:04.376,Battery Status,CS,4.0,SysPrm
2022-01-13 16:04:04.376,Battery Status,BATT C,1000.0,SysPrm
2022-01-13 16:04:04.376,Battery Status,VS,167808.0,SysPrm
2022-01-13 16:03:04.376,Battery Status,EC,0.0,SysPrm
2022-01-13 16:03:04.376,Battery Status,CS,4.0,SysPrm
2022-01-13 16:03:04.376,Battery Status,BATT C,1008.0,SysPrm
2022-01-13 16:03:04.376,Battery Status,VS,167808.0,SysPrm
2022-01-13 16:02:04.374,Battery Status,EC,0.0,SysPrm
2022-01-13 16:02:04.374,Battery Status,CS,4.0,SysPrm
2022-01-13 16:02:04.374,Battery Status,BATT C,912.0,SysPrm
2022-01-13 16:02:04.374,Battery Status,VS,167708.0,SysPrm
2022-01-13 16:01:04.373,Battery Status,EC,0.0,SysPrm
2022-01-13 16:01:04.373,Battery Status,CS,4.0,SysPrm
2022-01-13 16:01:04.373,Battery Status,BATT C,1024.0,SysPrm
2022-01-13 16:01:04.373,Battery Status,VS,167808.0,SysPrm
2022-01-13 16:14:04.387,Battery Status,BATT C,4294966270.0,SysPrm
2022-01-13 16:14:04.387,Battery Status,VS,150883.0,SysPrm
2022-01-13 16:13:04.386,Battery Status,EC,0.0,SysPrm
2022-01-13 16:13:04.386,Battery Status,CS,0.0,SysPrm
2022-01-13 16:13:04.386,Battery Status,BATT C,4294966270.0,SysPrm
2022-01-13 16:13:04.386,Battery Status,VS,150982.0,SysPrm
2022-01-13 15:58:04.370,Battery Status,EC,0.0,SysPrm
2022-01-13 15:58:04.370,Battery Status,CS,4.0,SysPrm
2022-01-13 15:58:04.370,Battery Status,BATT C,1040.0,SysPrm
2022-01-13 15:58:04.370,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:57:04.369,Battery Status,EC,0.0,SysPrm
2022-01-13 15:57:04.369,Battery Status,CS,4.0,SysPrm
2022-01-13 15:57:04.369,Battery Status,BATT C,1048.0,SysPrm
2022-01-13 15:57:04.369,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:56:04.369,Battery Status,EC,0.0,SysPrm
2022-01-13 15:56:04.369,Battery Status,CS,4.0,SysPrm
2022-01-13 15:56:04.369,Battery Status,BATT C,1096.0,SysPrm
2022-01-13 15:56:04.369,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:55:04.367,Battery Status,EC,0.0,SysPrm
2022-01-13 15:55:04.367,Battery Status,CS,4.0,SysPrm
2022-01-13 15:55:04.367,Battery Status,BATT C,1088.0,SysPrm
2022-01-13 15:55:04.367,Battery Status,VS,167758.0,SysPrm
2022-01-13 15:54:04.372,Battery Status,EC,0.0,SysPrm
2022-01-13 15:54:04.372,Battery Status,CS,4.0,SysPrm
2022-01-13 15:54:04.372,Battery Status,BATT C,1112.0,SysPrm
2022-01-13 15:54:04.372,Battery Status,VS,167609.0,SysPrm
2022-01-13 16:00:04.372,Battery Status,EC,0.0,SysPrm
2022-01-13 16:00:04.372,Battery Status,CS,4.0,SysPrm
2022-01-13 16:00:04.372,Battery Status,BATT C,1048.0,SysPrm
2022-01-13 16:00:04.372,Battery Status,VS,167808.0,SysPrm
2022-01-13 15:59:04.371,Battery Status,EC,0.0,SysPrm
2022-01-13 15:59:04.371,Battery Status,CS,4.0,SysPrm
2022-01-13 15:59:04.371,Battery Status,BATT C,1040.0,SysPrm
2022-01-13 15:59:04.371,Battery Status,VS,167808.0,SysPrm
2022-01-13 15:52:04.364,Battery Status,EC,0.0,SysPrm
2022-01-13 15:52:04.364,Battery Status,CS,4.0,SysPrm
2022-01-13 15:52:04.364,Battery Status,BATT C,1176.0,SysPrm
2022-01-13 15:52:04.364,Battery Status,VS,167808.0,SysPrm
2022-01-13 15:51:04.363,Battery Status,EC,0.0,SysPrm
2022-01-13 15:51:04.363,Battery Status,CS,4.0,SysPrm
2022-01-13 15:51:04.363,Battery Status,BATT C,1144.0,SysPrm
2022-01-13 15:51:04.363,Battery Status,VS,167808.0,SysPrm
2022-01-13 15:50:04.362,Battery Status,EC,0.0,SysPrm
2022-01-13 15:50:04.362,Battery Status,CS,4.0,SysPrm
2022-01-13 15:50:04.362,Battery Status,BATT C,1152.0,SysPrm
2022-01-13 15:50:04.362,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:53:04.365,Battery Status,EC,0.0,SysPrm
2022-01-13 15:53:04.365,Battery Status,CS,4.0,SysPrm
2022-01-13 15:53:04.365,Battery Status,BATT C,1152.0,SysPrm
2022-01-13 15:53:04.365,Battery Status,VS,167808.0,SysPrm
2022-01-13 15:42:04.354,Battery Status,EC,0.0,SysPrm
2022-01-13 15:42:04.354,Battery Status,CS,4.0,SysPrm
2022-01-13 15:42:04.354,Battery Status,BATT C,1360.0,SysPrm
2022-01-13 15:42:04.354,Battery Status,VS,167659.0,SysPrm
2022-01-13 15:41:04.353,Battery Status,EC,0.0,SysPrm
2022-01-13 15:41:04.353,Battery Status,CS,4.0,SysPrm
2022-01-13 15:41:04.353,Battery Status,BATT C,1328.0,SysPrm
2022-01-13 15:41:04.353,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:40:04.352,Battery Status,EC,0.0,SysPrm
2022-01-13 15:40:04.352,Battery Status,CS,4.0,SysPrm
2022-01-13 15:40:04.352,Battery Status,BATT C,1368.0,SysPrm
2022-01-13 15:40:04.352,Battery Status,VS,167808.0,SysPrm
2022-01-13 15:39:04.351,Battery Status,EC,0.0,SysPrm
2022-01-13 15:39:04.351,Battery Status,CS,4.0,SysPrm
2022-01-13 15:39:04.351,Battery Status,BATT C,1408.0,SysPrm
2022-01-13 15:39:04.351,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:44:04.356,Battery Status,EC,0.0,SysPrm
2022-01-13 15:44:04.356,Battery Status,CS,4.0,SysPrm
2022-01-13 15:44:04.356,Battery Status,BATT C,1240.0,SysPrm
2022-01-13 15:44:04.356,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:43:04.355,Battery Status,EC,0.0,SysPrm
2022-01-13 15:43:04.355,Battery Status,CS,4.0,SysPrm
2022-01-13 15:43:04.355,Battery Status,BATT C,1280.0,SysPrm
2022-01-13 15:43:04.355,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:38:04.350,Battery Status,EC,0.0,SysPrm
2022-01-13 15:38:04.350,Battery Status,CS,4.0,SysPrm
2022-01-13 15:38:04.350,Battery Status,BATT C,1368.0,SysPrm
2022-01-13 15:38:04.350,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:48:04.360,Battery Status,BATT C,1168.0,SysPrm
2022-01-13 15:48:04.360,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:47:04.361,Battery Status,EC,0.0,SysPrm
2022-01-13 15:47:04.361,Battery Status,CS,4.0,SysPrm
2022-01-13 15:47:04.361,Battery Status,BATT C,1216.0,SysPrm
2022-01-13 15:47:04.361,Battery Status,VS,167758.0,SysPrm
2022-01-13 15:46:04.358,Battery Status,EC,0.0,SysPrm
2022-01-13 15:46:04.358,Battery Status,CS,4.0,SysPrm
2022-01-13 15:46:04.358,Battery Status,BATT C,1216.0,SysPrm
2022-01-13 15:46:04.358,Battery Status,VS,167808.0,SysPrm
2022-01-13 15:45:04.357,Battery Status,EC,0.0,SysPrm
2022-01-13 15:45:04.357,Battery Status,CS,4.0,SysPrm
2022-01-13 15:45:04.357,Battery Status,BATT C,1216.0,SysPrm
2022-01-13 15:45:04.357,Battery Status,VS,167758.0,SysPrm
2022-01-13 15:37:04.349,Battery Status,EC,0.0,SysPrm
2022-01-13 15:37:04.349,Battery Status,CS,4.0,SysPrm
2022-01-13 15:37:04.349,Battery Status,BATT C,1424.0,SysPrm
2022-01-13 15:37:04.349,Battery Status,VS,167659.0,SysPrm
2022-01-13 15:36:04.348,Battery Status,EC,0.0,SysPrm
2022-01-13 15:36:04.348,Battery Status,CS,4.0,SysPrm
2022-01-13 15:36:04.348,Battery Status,BATT C,1456.0,SysPrm
2022-01-13 15:36:04.348,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:35:04.347,Battery Status,EC,0.0,SysPrm
2022-01-13 15:35:04.347,Battery Status,CS,4.0,SysPrm
2022-01-13 15:49:04.361,Battery Status,EC,0.0,SysPrm
2022-01-13 15:49:04.361,Battery Status,CS,4.0,SysPrm
2022-01-13 15:49:04.361,Battery Status,BATT C,1216.0,SysPrm
2022-01-13 15:49:04.361,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:48:04.360,Battery Status,EC,0.0,SysPrm
2022-01-13 15:48:04.360,Battery Status,CS,4.0,SysPrm
2022-01-13 15:32:04.344,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:31:04.343,Battery Status,EC,0.0,SysPrm
2022-01-13 15:31:04.343,Battery Status,CS,4.0,SysPrm
2022-01-13 15:31:04.343,Battery Status,BATT C,1600.0,SysPrm
2022-01-13 15:31:04.343,Battery Status,VS,167659.0,SysPrm
2022-01-13 15:34:04.346,Battery Status,EC,0.0,SysPrm
2022-01-13 15:34:04.346,Battery Status,CS,4.0,SysPrm
2022-01-13 15:34:04.346,Battery Status,BATT C,1456.0,SysPrm
2022-01-13 15:34:04.346,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:33:04.345,Battery Status,EC,0.0,SysPrm
2022-01-13 15:33:04.345,Battery Status,CS,4.0,SysPrm
2022-01-13 15:33:04.345,Battery Status,BATT C,1568.0,SysPrm
2022-01-13 15:33:04.345,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:32:04.344,Battery Status,EC,0.0,SysPrm
2022-01-13 15:32:04.344,Battery Status,CS,4.0,SysPrm
2022-01-13 15:32:04.344,Battery Status,BATT C,1552.0,SysPrm
2022-01-13 15:28:04.339,Battery Status,EC,0.0,SysPrm
2022-01-13 15:28:04.339,Battery Status,CS,4.0,SysPrm
2022-01-13 15:28:04.339,Battery Status,BATT C,1648.0,SysPrm
2022-01-13 15:28:04.339,Battery Status,VS,167758.0,SysPrm
2022-01-13 15:27:04.338,Battery Status,EC,0.0,SysPrm
2022-01-13 15:27:04.338,Battery Status,CS,4.0,SysPrm
2022-01-13 15:27:04.338,Battery Status,BATT C,1728.0,SysPrm
2022-01-13 15:27:04.338,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:35:04.347,Battery Status,BATT C,1464.0,SysPrm
2022-01-13 15:35:04.347,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:30:04.342,Battery Status,EC,0.0,SysPrm
2022-01-13 15:30:04.342,Battery Status,CS,4.0,SysPrm
2022-01-13 15:30:04.342,Battery Status,BATT C,1656.0,SysPrm
2022-01-13 15:30:04.342,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:29:04.341,Battery Status,EC,0.0,SysPrm
2022-01-13 15:29:04.341,Battery Status,CS,4.0,SysPrm
2022-01-13 15:29:04.341,Battery Status,BATT C,1696.0,SysPrm
2022-01-13 15:29:04.341,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:22:04.333,Battery Status,EC,0.0,SysPrm
2022-01-13 15:22:04.333,Battery Status,CS,4.0,SysPrm
2022-01-13 15:22:04.333,Battery Status,BATT C,1888.0,SysPrm
2022-01-13 15:22:04.333,Battery Status,VS,167659.0,SysPrm
2022-01-13 15:21:04.332,Battery Status,EC,0.0,SysPrm
2022-01-13 15:21:04.332,Battery Status,CS,4.0,SysPrm
2022-01-13 15:21:04.332,Battery Status,BATT C,1904.0,SysPrm
2022-01-13 15:21:04.332,Battery Status,VS,167609.0,SysPrm
2022-01-13 15:26:04.337,Battery Status,EC,0.0,SysPrm
2022-01-13 15:26:04.337,Battery Status,CS,4.0,SysPrm
2022-01-13 15:26:04.337,Battery Status,BATT C,1712.0,SysPrm
2022-01-13 15:26:04.337,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:25:04.336,Battery Status,EC,0.0,SysPrm
2022-01-13 15:25:04.336,Battery Status,CS,4.0,SysPrm
2022-01-13 15:25:04.336,Battery Status,BATT C,1776.0,SysPrm
2022-01-13 15:25:04.336,Battery Status,VS,167708.0,SysPrm
2022-01-13 15:23:04.334,Battery Status,EC,0.0,SysPrm
